"","interception","SR1","SR2","SR4","SR5","INF","WT","RT","r2"
"23",13.9300194361066,-2.12759580937371,-0.182173674575926,-2.50646264296788,-0.480278319051954,-4.4104645331492,0.173111234959407,-4.9611359134329,0.952615393503556
"24",15.8468004905235,-2.12126779038663,-0.183164541557989,-2.44968124984795,-0.468386725202123,-4.47842088829633,0.184289156197754,-4.73647409759604,0.951778505500143
"25",16.7579101073043,-2.11395248086777,-0.183515626085496,-2.40195374889909,-0.45743294577545,-4.60617525015054,0.204652056468606,-4.50754947771183,0.95162551874412
"26",17.5743376425185,-2.10695531582351,-0.183603116032222,-2.35997885861762,-0.447323238040332,-4.72299670148077,0.232837421112102,-4.28047421024434,0.95160244492036
"27",18.3951932573829,-2.10065672566057,-0.183543040986223,-2.32218616357255,-0.438045882177814,-4.83739089856447,0.268721430944381,-4.05907259323053,0.951694433529473
"28",18.5203031110299,-2.09328500351456,-0.183280909344174,-2.28596228981063,-0.429053388755274,-4.94303454001447,0.312215854465756,-3.83643537271209,0.951844771688475
"29",17.8702640679252,-2.08863817818043,-0.18298433183626,-2.25730161523987,-0.422758495508131,-5.01473634014757,0.36303433383794,-3.60832097557865,0.951945429865632
"30",18.4959496730604,-2.12541427049967,-0.182507241215872,-2.27633025766398,-0.459518599820715,-5.06908328097974,0.42560303805827,-3.37174889068574,0.953229757177432
"31",18.2884490522325,-2.34158041814097,-0.181559731144119,-2.38113587480159,-0.678406766986182,-5.1903624164468,0.501682120978875,-3.12374534799852,0.95824974299398
"32",17.7640140494859,-2.50275214279046,-0.18042376297851,-2.45684307479104,-0.850768104751159,-5.31588648919768,0.572588177096331,-2.85202512173865,0.962228811755265
"33",14.7490517817688,-2.50792483639262,-0.177281036824955,-2.56147222118093,-0.863474676040007,-5.26578986491455,0.638349811293611,-2.67871486212625,0.963378113166586
"34",12.8273528237911,-2.45620133887636,-0.178811125215922,-2.68672602527844,-0.799135916868841,-5.16698402039289,0.725259081043411,-2.65528996513671,0.963945951537948
"35",11.0914481986256,-2.42558962922935,-0.174969981965146,-2.89890412861791,-0.761731584593441,-5.07547932371296,0.822284565024638,-2.75730448785767,0.96554184299669
"36",9.75797936779016,-2.39100393307425,-0.173369564113726,-3.21668759520573,-0.728333571554697,-4.89593204540122,0.840487477482125,-3.07601838970334,0.967981904247395
"37",7.56487945267847,-2.40272553274334,-0.17397244634268,-3.37267231449628,-0.727684411237607,-4.67618966586019,0.887655321209159,-3.60015266577808,0.968569157266952
"38",8.16817911772933,-2.41720783234968,-0.174747516829293,-3.58822312658561,-0.726259696780687,-4.48893740324958,0.924696336754408,-4.19002257415971,0.969666958929122
"39",8.63881728791567,-2.43703212512013,-0.176770574996574,-3.63713328308246,-0.73141544174031,-4.43095255947325,0.937616868128726,-4.70418489348057,0.969738142822233
"40",9.03027569775606,-2.44781749538544,-0.178812453795232,-3.5759816350265,-0.730017232377793,-4.42746295002419,0.93823082146524,-5.07993831822957,0.968820923816366
"41",8.29741988690275,-2.4389523501375,-0.180763027583649,-3.56455378200666,-0.71119421491428,-4.42076270313073,0.923255745005774,-5.31060497295644,0.968248442738762
"42",7.75705536513607,-2.40862037836295,-0.183341246262361,-3.22237315248244,-0.667297847221314,-4.39209495566285,0.900019973959241,-5.4727660657943,0.963989157145175
